Day,Month,Year,Midnight_TOA,Midnight_Zenith,Midnight_Azimuth,6am_TOA,6am_Zenith,6am_Azimuth ,Noon_TOA,Noon_Zenith ,Noon_Azimuth ,6pm_TOA,6pm_Zenith ,6pm_Azimuth
3,2,1948,0.00,128.0512593,359.8418366,0.00,105.7251046,96.10232876,116.21,85.6268198,179.8603071,0.00,105.4862522,263.6861208
4,2,1948,0.00,127.7608703,359.8061869,0.00,105.4650964,95.96236196,123.18,85.33406546,179.8330892,0.00,105.2038682,263.7751002
5,2,1948,0.00,127.4656575,359.774872,0.00,105.1993566,95.8239805,130.25,85.03654651,179.8090704,0.00,104.9182586,263.8687585
6,2,1948,0.00,127.1657369,359.7478522,0.00,104.9279921,95.68723193,137.43,84.73437563,179.7882571,0.00,104.6295246,263.9670368
7,2,1948,0.00,126.8612245,359.7250819,0.00,104.6511118,95.55215926,144.71,84.42766612,179.7706524,0.00,104.3377659,264.0698727
8,2,1948,0.00,126.5522367,359.7065106,0.00,104.3688269,95.41880102,152.10,84.1165319,179.7562561,0.00,104.0430817,264.1772009
9,2,1948,0.00,126.2388898,359.6920825,0.00,104.0812501,95.28719127,159.58,83.80108739,179.7450645,0.00,103.74557,264.2889532
10,2,1948,0.00,125.9213001,359.6817371,0.00,103.7884961,95.15735967,167.16,83.48144743,179.7370708,0.00,103.4453279,264.4050588
11,2,1948,0.00,125.5995838,359.6754093,0.00,103.4906813,95.0293315,174.83,83.15772728,179.7322651,0.00,103.1424515,264.5254439
12,2,1948,0.00,125.273857,359.6730297,0.00,103.1879238,94.90312779,182.58,82.83004247,179.730634,0.00,102.8370359,264.6500323
13,2,1948,0.00,124.9442355,359.674525,0.00,102.8803431,94.77876531,190.42,82.4985088,179.7321611,0.00,102.5291749,264.7787454
14,2,1948,0.00,124.6108351,359.6798178,0.00,102.5680601,94.65625672,198.35,82.16324225,179.7368272,0.00,102.2189616,264.9115019
15,2,1948,0.00,124.273771,359.6888275,0.00,102.2511971,94.53561062,206.35,81.82435892,179.7446096,0.00,101.9064877,265.0482186
16,2,1948,0.00,123.9331585,359.70147,0.00,101.9298776,94.41683167,214.43,81.48197501,179.7554832,0.00,101.591844,265.18881
17,2,1948,0.00,123.5891123,359.7176582,0.00,101.6042263,94.29992068,222.58,81.13620672,179.7694196,0.00,101.2751202,265.3331883
18,2,1948,0.00,123.2417466,359.7373021,0.00,101.2743688,94.18487471,230.80,80.78717021,179.7863878,0.00,100.9564047,265.4812641
19,2,1948,0.00,122.8911756,359.7603092,0.00,100.9404319,94.07168722,239.08,80.43498158,179.8063539,0.00,100.6357852,265.632946
20,2,1948,0.00,122.5375127,359.7865846,0.00,100.602543,93.96034814,247.43,80.07975681,179.8292815,0.00,100.3133478,265.7881409
21,2,1948,0.00,122.1808712,359.8160312,0.00,100.2608306,93.85084402,255.83,79.72161168,179.8551315,0.00,99.98917812,265.9467539
22,2,1948,0.00,121.8213638,359.84855,0.00,99.91542374,93.74315815,264.29,79.36066179,179.8838624,0.00,99.66336024,266.1086888
23,2,1948,0.00,121.4591026,359.8840405,0.00,99.56645212,93.63727071,272.80,78.99702247,179.91543,0.00,99.33597743,266.2738477
24,2,1948,0.00,121.0941994,359.9224003,0.00,99.21404607,93.53315884,281.37,78.63080877,179.9497879,0.00,99.00711186,266.4421317
25,2,1948,0.00,120.7267655,359.9635261,0.00,98.85833636,93.43079684,289.98,78.26213542,179.9868875,0.00,98.6768447,266.6134402
26,2,1948,0.00,120.3569119,0.007313106,0.00,98.49945423,93.33015627,298.63,77.8911168,180.0266778,0.00,98.34525615,266.7876719
27,2,1948,0.00,119.9847487,0.053655871,0.00,98.13753124,93.23120609,307.32,77.51786689,180.0691058,0.00,98.01242539,266.9647242
28,2,1948,0.00,119.6103858,0.102448063,0.00,97.77269927,93.1339128,316.04,77.14249927,180.1141163,0.00,97.6784307,267.1444936
29,2,1948,0.00,119.2339326,0.153582785,0.00,97.40509044,93.03824055,324.80,76.76512707,180.1616522,0.00,97.34334942,267.3268758
1,3,1948,0.00,118.8554981,0.206952717,0.00,97.03483702,92.94415132,333.59,76.38586298,180.2116545,0.00,97.00725798,267.5117655
2,3,1948,0.00,118.4751905,0.262450266,0.00,96.66207141,92.85160501,342.41,76.00481918,180.2640624,0.00,96.67023195,267.699057
3,3,1948,0.00,118.0931179,0.319967717,0.00,96.28692608,92.76055959,351.25,75.62210737,180.3188132,0.00,96.33234608,267.8886437
4,3,1948,0.00,117.7093877,0.37939737,0.00,95.90953351,92.67097125,360.11,75.23783871,180.3758426,0.00,95.99367427,268.0804186
5,3,1948,0.00,117.324107,0.440631674,0.00,95.53002615,92.58279449,368.98,74.85212383,180.4350847,0.00,95.65428966,268.2742743
6,3,1948,0.00,116.9373822,0.503563349,0.00,95.14853636,92.49598227,377.87,74.46507281,180.4964721,0.00,95.31426464,268.470103
7,3,1948,0.00,116.5493197,0.568085507,0.00,94.76519639,92.41048615,386.77,74.07679516,180.5599357,0.00,94.97367087,268.6677964
8,3,1948,0.00,116.160025,0.634091763,0.00,94.38013832,92.32625635,395.68,73.68739984,180.6254053,0.00,94.6325793,268.8672461
9,3,1948,0.00,115.7696035,0.701476334,0.00,93.99349403,92.24324197,404.60,73.29699518,180.692809,0.00,94.29106025,269.0683434
10,3,1948,0.00,115.3781601,0.770134139,0.00,93.60539519,92.16139101,413.51,72.90568898,180.7620738,0.00,93.94918339,269.2709798
11,3,1948,0.00,114.9857992,0.839960891,0.00,93.21597317,92.08065053,422.43,72.51358839,180.8331255,0.00,93.60701779,269.4750463
12,3,1948,0.00,114.592625,0.910853176,0.00,92.82535906,92.00096678,431.34,72.12079999,180.9058887,0.00,93.26463198,269.680434
13,3,1948,0.00,114.1987412,0.982708533,0.00,92.43368363,91.92228526,440.24,71.72742976,180.9802867,0.00,92.92209391,269.8870344
14,3,1948,0.00,113.8042512,1.055425528,0.00,92.04107729,91.84455086,449.13,71.33358307,181.056242,0.00,92.57947106,270.0947385
15,3,1948,0.00,113.409258,1.128903815,0.00,91.64767008,91.76770795,458.01,70.93936467,181.1336759,0.00,92.23683042,270.3034379
16,3,1948,0.00,113.0138645,1.203044201,0.00,91.25359165,91.69170048,466.87,70.54487875,181.2125087,0.00,91.89423852,270.5130243
17,3,1948,0.00,112.6181728,1.277748698,0.00,90.85897123,91.61647209,475.72,70.15022884,181.29266,0.00,91.55176151,270.7233893
18,3,1948,0.00,112.2222853,1.352920579,0.00,90.4639376,91.54196619,484.54,69.75551794,181.3740482,0.00,91.20946511,270.9344252
19,3,1948,0.00,111.8263035,1.428464416,0.00,90.06861912,91.46812604,493.34,69.3608484,181.4565912,0.00,90.86741472,271.1460243
20,3,1948,0.00,111.4303292,1.50428613,8.09,89.67314366,91.39489487,502.12,68.96632203,181.5402057,0.00,90.5256754,271.3580793
21,3,1948,0.00,111.0344634,1.580293025,17.52,89.27763861,91.32221596,510.86,68.57204003,181.624808,0.00,90.18431191,271.5704834
22,3,1948,0.00,110.6388072,1.656393824,26.95,88.88223089,91.25003269,519.57,68.17810305,181.7103136,3.37,89.84338872,271.7831299
23,3,1948,0.00,110.2434614,1.732498698,36.36,88.48704688,91.17828866,528.25,67.78461114,181.7966372,11.45,89.50297009,271.9959129
24,3,1948,0.00,109.8485263,1.808519299,45.77,88.09221248,91.10692777,536.89,67.39166384,181.8836929,19.52,89.16312003,272.2087267
25,3,1948,0.00,109.4541024,1.88436878,55.17,87.69785303,91.03589426,545.50,66.99936012,181.9713942,27.57,88.82390239,272.4214661
26,3,1948,0.00,109.0602896,1.959961822,64.54,87.30409335,90.96513284,554.06,66.6077984,182.0596542,35.61,88.48538083,272.6340264
27,3,1948,0.00,108.6671877,2.035214658,73.90,86.91105771,90.89458872,562.57,66.2170766,182.1483852,43.63,88.14761887,272.8463036
28,3,1948,0.00,108.2748965,2.110045085,83.23,86.51886983,90.82420772,571.04,65.82729211,182.2374991,51.62,87.81067994,273.0581939
29,3,1948,0.00,107.8835154,2.184372489,92.54,86.12765285,90.7539363,579.46,65.43854183,182.3269074,59.59,87.47462736,273.2695946
30,3,1948,0.00,107.4931437,2.258117862,101.82,85.73752935,90.68372169,587.83,65.05092215,182.4165212,67.54,87.13952438,273.480403
31,3,1948,0.00,107.1038803,2.331203814,111.06,85.34862133,90.61351191,596.15,64.66452899,182.506251,75.46,86.80543424,273.6905175
1,4,1948,0.00,106.7158244,2.403554592,120.26,84.96105019,90.54325587,604.41,64.27945779,182.5960072,83.36,86.47242012,273.8998369
2,4,1948,0.00,106.3290745,2.475096094,129.43,84.57493672,90.47290344,612.61,63.89580356,182.6856999,91.22,86.14054523,274.1082608
3,4,1948,0.00,105.9437294,2.545755886,138.55,84.19040111,90.40240549,620.76,63.51366083,182.7752387,99.06,85.80987281,274.3156894
4,4,1948,0.00,105.5598873,2.615463214,147.63,83.80756291,90.331714,628.84,63.13312374,182.8645331,106.85,85.48046614,274.5220237
5,4,1948,0.00,105.1776466,2.684149023,156.65,83.42654106,90.26078213,636.86,62.75428596,182.9534927,114.62,85.15238857,274.7271653
6,4,1948,0.00,104.7971053,2.751745971,165.63,83.04745383,90.18956423,644.81,62.3772408,183.0420266,122.35,84.82570355,274.9310168
7,4,1948,0.00,104.4183614,2.818188446,174.54,82.67041882,90.118016,652.69,62.00208115,183.130044,130.04,84.50047464,275.1334816
8,4,1948,0.00,104.0415127,2.883412583,183.40,82.29555297,90.04609449,660.51,61.62889951,183.2174541,137.69,84.17676553,275.3344636
9,4,1948,0.00,103.6666568,2.947356283,192.20,81.92297252,89.97375822,668.25,61.25778803,183.3041662,145.30,83.85464007,275.533868
10,4,1948,0.00,103.2938911,3.00995923,200.93,81.55279298,89.9009672,675.93,60.88883847,183.3900897,152.86,83.53416228,275.7316006
11,4,1948,0.00,102.9233128,3.071162916,209.59,81.18512915,89.82768307,683.52,60.52214228,183.4751341,160.38,83.21539637,275.9275683
12,4,1948,0.00,102.5550191,3.130910655,218.18,80.82009506,89.7538691,691.04,60.15779052,183.5592093,167.85,82.89840676,276.1216789
13,4,1948,0.00,102.1891069,3.189147612,226.70,80.45780397,89.67949034,698.49,59.79587395,183.6422254,175.28,82.58325811,276.3138413
14,4,1948,0.00,101.8256729,3.245820825,235.15,80.09836835,89.6045136,705.85,59.43648301,183.724093,182.66,82.27001531,276.5039654
15,4,1948,0.00,101.4648136,3.300879228,243.51,79.74189983,89.52890764,713.13,59.0797078,183.8047232,189.98,81.95874352,276.6919621
16,4,1948,0.00,101.1066252,3.354273678,251.79,79.3885092,89.45264312,720.33,58.72563813,183.8840276,197.25,81.64950817,276.8777437
17,4,1948,0.00,100.7512038,3.405956983,259.99,79.03830636,89.37569278,727.45,58.37436352,183.9619187,204.47,81.34237498,277.0612234
18,4,1948,0.00,100.3986452,3.45588393,268.10,78.69140029,89.29803146,734.48,58.02597317,184.0383094,211.63,81.03741,277.2423158
19,4,1948,0.00,100.0490451,3.504011313,276.12,78.34789904,89.21963617,741.42,57.68055601,184.113114,218.73,80.73467956,277.4209368
20,4,1948,0.00,99.70249849,3.550297967,284.05,78.00790968,89.14048619,748.28,57.33820068,184.1862473,225.77,80.43425035,277.5970037
21,4,1948,0.00,99.35910053,3.594704796,291.89,77.67153824,89.06056314,755.04,56.99899552,184.2576254,232.75,80.1361894,277.7704349
22,4,1948,0.00,99.01894583,3.637194803,299.62,77.33888974,88.97985102,761.72,56.66302861,184.3271658,239.67,79.84056408,277.9411507
23,4,1948,0.00,98.68212869,3.67773313,307.26,77.01006806,88.89833633,768.30,56.33038773,184.3947871,246.52,79.54744212,278.1090725
24,4,1948,0.00,98.34874307,3.716287083,314.80,76.68517597,88.8160081,774.79,56.00116039,184.4604095,253.31,79.25689164,278.2741236
25,4,1948,0.00,98.01888253,3.752826169,322.23,76.36431506,88.73285799,781.19,55.67543379,184.5239546,260.02,78.96898112,278.4362287
26,4,1948,0.00,97.69264021,3.78732213,329.56,76.04758569,88.64888033,787.49,55.35329486,184.585346,266.67,78.6837794,278.5953143
27,4,1948,0.00,97.37010882,3.819748977,336.78,75.73508696,88.5640722,793.69,55.03483022,184.6445089,273.25,78.40135573,278.7513087
28,4,1948,0.00,97.05138059,3.850083019,343.89,75.42691663,88.47843348,799.80,54.72012619,184.7013708,279.76,78.12177974,278.9041419
29,4,1948,0.00,96.73654726,3.8783029,350.89,75.12317113,88.39196693,805.81,54.40926877,184.7558612,286.19,77.84512143,279.053746
30,4,1948,0.00,96.42570001,3.90438963,357.77,74.82394544,88.30467824,811.72,54.10234362,184.8079118,292.55,77.57145118,279.2000548
1,5,1948,0.00,96.11892946,3.928326618,364.54,74.52933309,88.21657606,817.53,53.79943607,184.8574569,298.83,77.30083977,279.3430044
2,5,1948,0.00,95.81632563,3.950099698,371.18,74.23942609,88.12767206,823.24,53.5006311,184.9044333,305.03,77.03335832,279.4825328
3,5,1948,0.00,95.5179779,3.969697162,377.71,73.95431487,88.03798101,828.84,53.20601329,184.9487807,311.15,76.76907834,279.6185802
4,5,1948,0.00,95.22397496,3.987109787,384.12,73.67408822,87.94752076,834.35,52.91566685,184.9904417,317.19,76.50807166,279.7510891
5,5,1948,0.00,94.93440478,4.002330862,390.41,73.39883327,87.85631233,839.75,52.62967555,185.0293617,323.14,76.25041049,279.8800042
6,5,1948,0.00,94.64935457,4.015356208,396.57,73.12863539,87.76437989,845.04,52.34812272,185.0654896,329.01,75.99616734,280.0052727
7,5,1948,0.00,94.36891074,4.026184207,402.60,72.86357817,87.67175085,850.23,52.07109123,185.0987777,334.80,75.74541504,280.1268442
8,5,1948,0.00,94.09315884,4.034815816,408.51,72.60374332,87.57845579,855.32,51.79866344,185.1291815,340.49,75.49822669,280.2446708
9,5,1948,0.00,93.82218354,4.041254586,414.28,72.34921069,87.48452857,860.30,51.53092116,185.1566607,346.10,75.25467568,280.3587071
10,5,1948,0.00,93.55606855,4.045506681,419.93,72.10005811,87.39000625,865.17,51.26794567,185.1811783,351.61,75.01483565,280.4689103
11,5,1948,0.00,93.29489664,4.047580884,425.44,71.85636142,87.29492915,869.94,51.00981761,185.2027017,357.04,74.77878042,280.5752406
12,5,1948,0.00,93.03874948,4.047488611,430.83,71.61819438,87.19934081,874.59,50.75661698,185.2212023,362.36,74.54658403,280.6776606
13,5,1948,0.00,92.78770772,4.045243914,436.07,71.3856286,87.10328799,879.14,50.5084231,185.2366556,367.60,74.31832067,280.7761359
14,5,1948,0.00,92.54185085,4.040863486,441.19,71.15873352,87.00682065,883.58,50.26531456,185.2490419,372.73,74.09406465,280.870635
15,5,1948,0.00,92.30125715,4.034366657,446.16,70.93757633,86.9099919,887.91,50.02736915,185.2583456,377.77,73.87389035,280.9611293
16,5,1948,0.00,92.06600372,4.025775395,451.00,70.72222192,86.81285798,892.13,49.79466383,185.2645561,382.71,73.65787223,281.0475931
17,5,1948,0.00,91.83616634,4.015114294,455.70,70.51273284,86.71547821,896.24,49.5672747,185.2676675,387.54,73.44608472,281.130004
18,5,1948,0.00,91.61181945,4.002410564,460.26,70.30916924,86.61791496,900.24,49.34527688,185.2676787,392.28,73.23860223,281.2083425
19,5,1948,0.00,91.39303612,3.987694017,464.68,70.11158883,86.52023354,904.12,49.12874452,185.2645937,396.90,73.03549906,281.2825922
20,5,1948,0.00,91.17988795,3.970997044,468.96,69.9200468,86.42250217,907.90,48.91775071,185.2584215,401.43,72.83684941,281.35274
21,5,1948,0.00,90.97244505,3.952354596,473.10,69.73459584,86.32479189,911.56,48.7123674,185.2491765,405.84,72.64272725,281.4187761
22,5,1948,0.00,90.770776,3.931804157,477.09,69.55528602,86.2271765,915.11,48.51266538,185.236878,410.15,72.45320633,281.4806936
23,5,1948,0.00,90.57494774,3.909385707,480.95,69.38216482,86.12973241,918.55,48.31871418,185.221551,414.35,72.2683601,281.5384895
24,5,1948,0.00,90.38502559,3.885141697,484.65,69.21527702,86.0325386,921.87,48.13058202,185.2032254,418.43,72.08826165,281.5921635
25,5,1948,0.00,90.20107312,3.859116999,488.22,69.05466474,85.93567651,925.08,47.9483357,185.181937,422.40,71.91298365,281.641719
26,5,1948,0.00,90.02315216,3.831358872,491.64,68.90036734,85.83922986,928.18,47.77204061,185.1577265,426.26,71.7425983,281.6871627
27,5,1948,0.00,89.85132273,3.801916909,494.92,68.75242141,85.74328462,931.16,47.60176059,185.1306405,430.01,71.57717724,281.7285048
28,5,1948,0.00,89.68564296,3.770842992,498.05,68.61086078,85.64792882,934.03,47.43755787,185.1007308,433.63,71.41679151,281.7657586
29,5,1948,0.00,89.52616908,3.738191229,501.03,68.47571644,85.55325244,936.78,47.27949303,185.0680544,437.14,71.26151147,281.7989412
30,5,1948,3.06,89.37295535,3.704017906,503.87,68.34701653,85.45934728,939.42,47.12762488,185.0326741,440.53,71.11140674,281.8280727
31,5,1948,6.57,89.22605398,3.668381415,506.57,68.22478634,85.36630678,941.95,46.98201041,184.9946576,443.80,70.96654611,281.853177
1,6,1948,9.92,89.08551517,3.631342195,509.11,68.10904831,85.27422592,944.36,46.84270474,184.954078,446.94,70.82699751,281.8742812
2,6,1948,13.12,88.95138696,3.59296266,511.52,67.99982195,85.18320103,946.65,46.70976099,184.9110138,449.97,70.69282788,281.8914157
3,6,1948,16.17,88.82371526,3.553307128,513.77,67.89712391,85.09332964,948.83,46.58323026,184.8655481,452.87,70.56410314,281.9046145
4,6,1948,19.06,88.70254376,3.512441743,515.88,67.80096791,85.00471032,950.89,46.46316154,184.8177693,455.64,70.4408881,281.9139149
5,6,1948,21.80,88.58791391,3.470434397,517.85,67.71136477,84.91744253,952.84,46.34960163,184.7677705,458.28,70.32324641,281.9193573
6,6,1948,24.38,88.47986489,3.42735465,519.66,67.62832244,84.83162642,954.67,46.24259507,184.7156494,460.80,70.21124044,281.9209856
7,6,1948,26.80,88.37843352,3.383273642,521.34,67.55184593,84.7473627,956.39,46.1421841,184.6615083,463.19,70.10493124,281.918847
8,6,1948,29.06,88.28365431,3.338264007,522.86,67.48193739,84.66475242,957.99,46.04840857,184.6054537,465.45,70.00437847,281.9129918
9,6,1948,31.16,88.19555933,3.292399783,524.25,67.41859608,84.58389686,959.48,45.96130589,184.5475962,467.58,69.90964028,281.9034734
10,6,1948,33.10,88.11417824,3.245756322,525.48,67.36181841,84.50489729,960.84,45.88091095,184.4880506,469.58,69.82077331,281.8903483
11,6,1948,34.88,88.03953824,3.198410188,526.57,67.31159795,84.42785486,962.10,45.80725611,184.426935,471.44,69.73783254,281.8736762
12,6,1948,36.50,87.97166404,3.15043907,527.52,67.26792546,84.35287038,963.23,45.74037109,184.3643711,473.17,69.66087128,281.8535196
13,6,1948,37.96,87.91057785,3.101921675,528.33,67.2307889,84.28004416,964.25,45.68028295,184.3004839,474.76,69.58994105,281.8299438
14,6,1948,39.26,87.85629933,3.052937632,528.99,67.20017348,84.20947588,965.15,45.62701607,184.235401,476.22,69.52509156,281.8030172
15,6,1948,40.39,87.80884558,3.00356739,529.50,67.17606169,84.14126434,965.94,45.58059204,184.169253,477.54,69.46637059,281.7728107
16,6,1948,41.36,87.76823115,2.953892113,529.88,67.15843333,84.07550739,966.61,45.54102969,184.1021727,478.72,69.41382395,281.7393977
17,6,1948,42.16,87.73446798,2.903993576,530.11,67.14726557,84.01230169,967.16,45.50834502,184.0342949,479.76,69.36749542,281.7028545
18,6,1948,42.80,87.70756542,2.85395406,530.21,67.14253297,83.9517426,967.60,45.48255119,183.9657561,480.66,69.32742667,281.6632594
19,6,1948,43.28,87.68753022,2.803856246,530.16,67.14420753,83.893924,967.92,45.46365847,183.8966946,481.43,69.2936572,281.6206932
20,6,1948,43.60,87.67436649,2.753783106,529.97,67.15225878,83.83893814,968.12,45.45167427,183.8272493,482.05,69.2662243,281.575239
21,6,1948,43.75,87.66807575,2.703817797,529.64,67.16665378,83.78687551,968.20,45.44660308,183.7575603,482.53,69.24516297,281.5269816
22,6,1948,43.73,87.66865688,2.654043553,529.18,67.1873572,83.73782467,968.17,45.44844647,183.687768,482.87,69.23050586,281.4760081
23,6,1948,43.55,87.67610614,2.604543576,528.58,67.2143314,83.69187214,968.03,45.4572031,183.6180129,483.06,69.22228325,281.4224072
24,6,1948,43.21,87.69041721,2.555400929,527.84,67.24753647,83.64910225,967.76,45.47286872,183.5484355,483.11,69.22052298,281.3662694
25,6,1948,42.70,87.71158113,2.506698428,526.96,67.28693028,83.60959702,967.38,45.49543619,183.4791757,483.02,69.22525038,281.3076865
26,6,1948,42.04,87.73958636,2.458518534,525.95,67.33246857,83.57343604,966.89,45.52489545,183.4103724,482.78,69.23648829,281.2467519
27,6,1948,41.20,87.77441881,2.410943245,524.81,67.38410503,83.54069635,966.27,45.56123357,183.3421636,482.39,69.25425694,281.18356
28,6,1948,40.21,87.81606179,2.364053995,523.53,67.44179134,83.51145235,965.54,45.60443478,183.2746856,481.86,69.27857396,281.1182064
29,6,1948,39.05,87.86449609,2.317931542,522.12,67.50547726,83.48577566,964.70,45.65448046,183.208073,481.18,69.30945436,281.0507878
30,6,1948,37.74,87.91969999,2.272655869,520.58,67.57511071,83.46373506,963.73,45.71134921,183.1424583,480.36,69.34691044,280.9814012
1,7,1948,36.26,87.98164925,2.228306077,518.91,67.65063781,83.44539639,962.66,45.77501686,183.0779717,479.39,69.39095182,280.9101446
2,7,1948,34.62,88.05031719,2.18496029,517.11,67.73200303,83.43082243,961.46,45.84545654,183.0147406,478.27,69.44158537,280.8371161
3,7,1948,32.82,88.1256747,2.142695549,515.18,67.81914918,83.4200729,960.15,45.92263867,182.9528894,477.00,69.49881524,280.7624145
4,7,1948,30.86,88.20769023,2.101587715,513.12,67.91201756,83.41320432,958.72,46.00653108,182.8925393,475.59,69.56264276,280.6861382
5,7,1948,28.74,88.29632991,2.061711378,510.94,68.010548,83.41026997,957.18,46.09709901,182.8338083,474.03,69.63306653,280.6083858
